SUFFIX,POP100,GEOID,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY
,37,291833120953009,+38.8430642,3009,0,29,3009,210701005784927,BK,+38.8430454,S,Block 3009,4195182,312095,-090.7900069,3,248084,13,-090.7955329,G5040,L,R,183
,31,291833120012021,+38.8631719,2021,0,29,2021,210701005785942,BK,+38.8631719,S,Block 2021,5950857,312001,-090.7435965,2,90465,13,-090.7435965,G5040,L,R,183
,210,291833109023004,+38.7801944,3004,0,29,3004,210701005784836,BK,+38.7801944,S,Block 3004,3187453,310902,-090.5415248,3,255510,90,-090.5415248,G5040,L,U,183
,44,291833120011022,+38.8590982,1022,0,29,1022,210701005781837,BK,+38.8590982,S,Block 1022,4193982,312001,-090.8653831,1,623026,17,-090.8653831,G5040,L,R,183
,25,291833124002006,+38.7976963,2006,0,29,2006,210701005786425,BK,+38.7976963,S,Block 2006,8108636,312400,-090.6281259,2,72603,15,-090.6281259,G5040,L,U,183
,66,291833103022013,+38.7981028,2013,0,29,2013,210701005763744,BK,+38.7981028,S,Block 2013,4878067,310302,-090.4999310,2,91596,27,-090.4999310,G5040,L,U,183
,251,291833118022004,+38.8077987,2004,0,29,2004,210701005783791,BK,+38.8077987,S,Block 2004,4772400,311802,-090.7196177,2,321928,98,-090.7196177,G5040,L,U,183
,98,291833119042018,+38.7682307,2018,0,29,2018,210701005784853,BK,+38.7673013,S,Block 2018,3188637,311904,-090.7633877,2,493151,56,-090.7596353,G5040,L,U,183
,230,291833122062000,+38.7570612,2000,25481,29,2000,210701005786791,BK,+38.7570639,S,Block 2000,3182046,312206,-090.8458127,2,8357177,96,-090.8457310,G5040,B,R,183
,35,291833101003093,+38.8580316,3093,0,29,3093,210701005786302,BK,+38.8580316,S,Block 3093,7431498,310100,-090.4633221,3,5688194,22,-090.4633221,G5040,L,R,183
,0,291833105021077,+38.7832498,1077,0,29,1077,210701005784569,BK,+38.7832498,S,Block 1077,6044710,310502,-090.4892259,1,12136,0,-090.4892259,G5040,L,U,183
,1547,291833111492005,+38.7362928,2005,0,29,2005,210701005785985,BK,+38.7362928,S,Block 2005,6129976,311149,-090.5849134,2,1239345,566,-090.5849134,G5040,L,U,183
,86,291833108022021,+38.8016793,2021,0,29,2021,210701005785013,BK,+38.8016793,S,Block 2021,7493159,310802,-090.5374232,2,90865,30,-090.5374232,G5040,L,U,183
,0,291833114222010,+38.7883186,2010,0,29,2010,210701005783452,BK,+38.7883186,S,Block 2010,8110662,311422,-090.6609498,2,51047,0,-090.6609498,G5040,L,U,183
,391,291833117325015,+38.7675429,5015,0,29,5015,210701005784434,BK,+38.7675429,S,Block 5015,8115207,311732,-090.7250737,5,501157,150,-090.7250737,G5040,L,U,183
,0,291833117122031,+38.7968233,2031,0,29,2031,210701005781779,BK,+38.7968233,S,Block 2031,4195169,311712,-090.7020875,2,161928,0,-090.7020875,G5040,L,U,183
,487,291833118024016,+38.8160641,4016,0,29,4016,210701005784622,BK,+38.8160641,S,Block 4016,4296513,311802,-090.7052209,4,794190,219,-090.7052209,G5040,L,U,183
,230,291833122062000,+38.7570612,2000,25481,29,2000,210701005786791,BK,+38.7570639,S,Block 2000,3182046,312206,-090.8458127,2,8357177,96,-090.8457310,G5040,B,R,183
,251,291833118022004,+38.8077987,2004,0,29,2004,210701005783791,BK,+38.8077987,S,Block 2004,4772400,311802,-090.7196177,2,321928,98,-090.7196177,G5040,L,U,183
,85,291833116032003,+38.8229299,2003,0,29,2003,210701005782019,BK,+38.8229299,S,Block 2003,8175144,311603,-090.6726054,2,481774,76,-090.6726054,G5040,L,U,183
,372,291833112033004,+38.7781033,3004,0,29,3004,210701005786010,BK,+38.7781033,S,Block 3004,7495453,311203,-090.5930796,3,270023,154,-090.5930796,G5040,L,U,183
,214,291833113911001,+38.7733960,1001,0,29,1001,210701005786944,BK,+38.7733960,S,Block 1001,6123804,311391,-090.6210361,1,111437,99,-090.6210361,G5040,L,U,183
,534,291833122071005,+38.7595323,1005,0,29,1005,210701005781570,BK,+38.7595323,S,Block 1005,4296512,312207,-090.7735308,1,192092,191,-090.7735308,G5040,L,U,183
,29,291833112032004,+38.7904928,2004,0,29,2004,210701005781778,BK,+38.7904928,S,Block 2004,4195168,311203,-090.5914383,2,570563,36,-090.5914383,G5040,L,U,183
,69,291869601013036,+38.0111836,3036,0,29,3036,210701005593306,BK,+38.0111836,S,Block 3036,4927986,960101,-090.2243038,3,531751,45,-090.2243038,G5040,L,R,186
,0,291869602001059,+37.9801380,1059,0,29,1059,210701005593497,BK,+37.9801380,S,Block 1059,5206128,960200,-090.0470441,1,18590,0,-090.0470441,G5040,L,U,186
,13,291869603002030,+37.9471042,2030,0,29,2030,210701005593367,BK,+37.9471042,S,Block 2030,5105816,960300,-090.1390659,2,483310,4,-090.1390659,G5040,L,R,186
,0,291879508011017,+37.7797255,1017,0,29,1017,210701005598376,BK,+37.7797255,S,Block 1017,6271344,950801,-090.4150224,1,14528,0,-090.4150224,G5040,L,U,187
,0,291879508011043,+37.7791164,1043,0,29,1043,210701005598374,BK,+37.7791164,S,Block 1043,6270758,950801,-090.4140309,1,16312,0,-090.4140309,G5040,L,U,187
,6,291879504021087,+37.7978411,1087,0,29,1087,210701005612580,BK,+37.7978411,S,Block 1087,6270634,950402,-090.4470351,1,700635,3,-090.4470351,G5040,L,R,187
,576,291892206012002,+38.5261075,2002,0,29,2002,210701005856483,BK,+38.5261075,S,Block 2002,1610219,220601,-090.3471220,2,394427,261,-090.3471220,G5040,L,U,189
,181,291892162023005,+38.6471781,3005,0,29,3005,210701005859404,BK,+38.6471781,S,Block 3005,4088647,216202,-090.3187463,3,52898,101,-090.3187463,G5040,L,U,189
,75,291892196022003,+38.5935515,2003,0,29,2003,210701005863572,BK,+38.5935515,S,Block 2003,565758,219602,-090.3282744,2,27428,19,-090.3282744,G5040,L,U,189
,93,291892153024015,+38.6355396,4015,0,29,4015,210701005857180,BK,+38.6355396,S,Block 4015,878365,215302,-090.4397249,4,395329,41,-090.4397249,G5040,L,U,189
,40,291892167001008,+38.6312237,1008,0,29,1008,210701005859422,BK,+38.6312237,S,Block 1008,2245581,216700,-090.3276703,1,22010,17,-090.3276703,G5040,L,U,189
,392,291892176001000,+38.6285139,1000,0,29,1000,210701005860936,BK,+38.6285139,S,Block 1000,2619038,217600,-090.4127977,1,1246356,156,-090.4127977,G5040,L,U,189
,45,291892127012010,+38.7301795,2010,0,29,2010,210701005854594,BK,+38.7301795,S,Block 2010,1101180,212701,-090.3047733,2,54050,21,-090.3047733,G5040,L,U,189
,33,291892184011017,+38.5867275,1017,0,29,1017,210701005852648,BK,+38.5867275,S,Block 1017,796556,218401,-090.4418311,1,134260,12,-090.4418311,G5040,L,U,189
,494,291892214231007,+38.5193160,1007,0,29,1007,210701005852938,BK,+38.5193160,S,Block 1007,1359361,221423,-090.4452081,1,838267,209,-090.4452081,G5040,L,U,189
,0,291892216313006,+38.6618191,3006,0,29,3006,210701005857642,BK,+38.6618191,S,Block 3006,1038962,221631,-090.5774146,3,60937,0,-090.5774146,G5040,L,U,189
,140,291892179231009,+38.5877565,1009,0,29,1009,210701005866368,BK,+38.5877565,S,Block 1009,2308233,217923,-090.5554017,1,192173,66,-090.5554017,G5040,L,U,189
,254,291892208032010,+38.5416963,2010,0,29,2010,210701005865191,BK,+38.5416963,S,Block 2010,1021248,220803,-090.3931316,2,390899,81,-090.3931316,G5040,L,U,189
,18,291892213361018,+38.5009039,1018,0,29,1018,210701005860781,BK,+38.5009039,S,Block 1018,1848443,221336,-090.3592670,1,62088,7,-090.3592670,G5040,L,U,189
,161,291892153023001,+38.6510528,3001,0,29,3001,210701005865930,BK,+38.6510528,S,Block 3001,1075553,215302,-090.4102155,3,535475,58,-090.4102155,G5040,L,U,189
,64,291892162013001,+38.6636115,3001,0,29,3001,210701005856959,BK,+38.6636115,S,Block 3001,1230233,216201,-090.3268120,3,25490,26,-090.3268120,G5040,L,U,189
,4,291892207011003,+38.5451550,1003,0,29,1003,210701005861548,BK,+38.5451550,S,Block 1003,1120784,220701,-090.3430669,1,405883,0,-090.3430669,G5040,L,U,189
,42,291892152012008,+38.6613771,2008,0,29,2008,210701005865985,BK,+38.6613771,S,Block 2008,3140906,215201,-090.4456474,2,249920,21,-090.4456474,G5040,L,U,189
,0,291892137023007,+38.6996730,3007,0,29,3007,210701005861530,BK,+38.6996730,S,Block 3007,1851981,213702,-090.3116614,3,67540,0,-090.3116614,G5040,L,U,189
,239,291892208012013,+38.5607244,2013,0,29,2013,210701005852330,BK,+38.5607244,S,Block 2013,2926330,220801,-090.3569961,2,183675,108,-090.3569961,G5040,L,U,189
,168,291892212021009,+38.5260476,1009,0,29,1009,210701005863754,BK,+38.5260476,S,Block 1009,4092380,221202,-090.3782105,1,219176,65,-090.3782105,G5040,L,U,189
,158,291892178062018,+38.6035986,2018,0,29,2018,210701005857116,BK,+38.6035986,S,Block 2018,3336910,217806,-090.5782782,2,284261,147,-090.5782782,G5040,L,U,189
,123,291892152012027,+38.6451024,2027,0,29,2027,210701005852976,BK,+38.6451024,S,Block 2027,1361737,215201,-090.4773480,2,604828,47,-090.4773480,G5040,L,U,189
,78,291892219004010,+38.5770573,4010,0,29,4010,210701005859035,BK,+38.5770573,S,Block 4010,1357747,221900,-090.3887253,4,153803,31,-090.3887253,G5040,L,U,189
,94,291892132021011,+38.7345596,1011,0,29,1011,210701005853302,BK,+38.7345596,S,Block 1011,3335443,213202,-090.4327553,1,63952,39,-090.4327553,G5040,L,U,189
,450,291892211001000,+38.5634056,1000,0,29,1000,210701005859011,BK,+38.5634056,S,Block 1000,570926,221100,-090.4109814,1,571718,211,-090.4109814,G5040,L,U,189
,20,291892137024002,+38.6959945,4002,0,29,4002,210701005866752,BK,+38.6959945,S,Block 4002,795216,213702,-090.2996185,4,1258871,7,-090.2996185,G5040,L,U,189
,455,291892111021000,+38.7860569,1000,0,29,1000,210701005855513,BK,+38.7860569,S,Block 1000,3330170,211102,-090.2921828,1,243552,230,-090.2921828,G5040,L,U,189
,1,291892215032008,+38.5046046,2008,0,29,2008,210701005852698,BK,+38.5046046,S,Block 2008,1610196,221503,-090.6212874,2,142266,0,-090.6212874,G5040,L,U,189
,324,291892152333011,+38.6765478,3011,0,29,3011,210701005852836,BK,+38.6765478,S,Block 3011,2947558,215233,-090.4960096,3,369154,182,-090.4960096,G5040,L,U,189
,39,291892181052015,+38.5550676,2015,0,29,2015,210701005860527,BK,+38.5550676,S,Block 2015,1180830,218105,-090.4921834,2,43574,16,-090.4921834,G5040,L,U,189
,568,291892204501004,+38.4829626,1004,0,29,1004,210701005856188,BK,+38.4829626,S,Block 1004,2461003,220450,-090.3309751,1,440653,320,-090.3309751,G5040,L,U,189
,39,291892194001012,+38.5837701,1012,0,29,1012,210701005865263,BK,+38.5837701,S,Block 1012,1871632,219400,-090.3755733,1,44596,11,-090.3755733,G5040,L,U,189
,376,291892177021008,+38.6376083,1008,0,29,1008,210701005860610,BK,+38.6376083,S,Block 1008,754156,217702,-090.5025292,1,538505,34,-090.5025292,G5040,L,U,189
,215,291892193001000,+38.5994165,1000,0,29,1000,210701005862703,BK,+38.5994165,S,Block 1000,3872939,219300,-090.3606670,1,193044,57,-090.3606670,G5040,L,U,189
,177,291892156001040,+38.6756607,1040,0,29,1040,210701005863138,BK,+38.6758885,S,Block 1040,4090731,215600,-090.3904213,1,305122,83,-090.3898595,G5040,L,U,189
,119,291892176004012,+38.6075565,4012,0,29,4012,210701005862159,BK,+38.6075565,S,Block 4012,1027569,217600,-090.4393178,4,498628,48,-090.4393178,G5040,L,U,189
,131,291892152012024,+38.6447668,2024,0,29,2024,210701005860450,BK,+38.6447668,S,Block 2024,1363688,215201,-090.4672784,2,517233,54,-090.4672784,G5040,L,U,189
,150,291892154004009,+38.6440972,4009,0,29,4009,210701005861507,BK,+38.6440972,S,Block 4009,1850586,215400,-090.3610430,4,301694,55,-090.3610430,G5040,L,U,189
,146,291892193003000,+38.6006569,3000,0,29,3000,210701005858241,BK,+38.6006569,S,Block 3000,1366109,219300,-090.3687204,3,103659,51,-090.3687204,G5040,L,U,189
,349,291892157005006,+38.6701482,5006,0,29,5006,210701005852390,BK,+38.6689628,S,Block 5006,2047236,215700,-090.3590630,5,131260,232,-090.3580235,G5040,L,U,189
,14,291892106005002,+38.7524748,5002,0,29,5002,210701005860227,BK,+38.7524748,S,Block 5002,1119933,210600,-090.2383519,5,35586,10,-090.2383519,G5040,L,U,189
,108,291892206023005,+38.5260856,3005,0,29,3005,210701005852348,BK,+38.5260856,S,Block 3005,2926921,220602,-090.3140221,3,93979,51,-090.3140221,G5040,L,U,189
,0,291892179432000,+38.5913107,2000,0,29,2000,210701005865235,BK,+38.5913107,S,Block 2000,1867953,217943,-090.5821940,2,197144,0,-090.5821940,G5040,L,U,189
,66,291892175004014,+38.6049433,4014,0,29,4014,210701005854386,BK,+38.6049433,S,Block 4014,3099595,217500,-090.3910887,4,58043,28,-090.3910887,G5040,L,U,189
,190,291892177011003,+38.6329133,1003,0,29,1003,210701005867072,BK,+38.6329133,S,Block 1003,3148314,217701,-090.4752144,1,1256538,14,-090.4752144,G5040,L,U,189
,254,291892208032010,+38.5416963,2010,0,29,2010,210701005865191,BK,+38.5416963,S,Block 2010,1021248,220803,-090.3931316,2,390899,81,-090.3931316,G5040,L,U,189
,127,291892191004005,+38.5966320,4005,0,29,4005,210701005863622,BK,+38.5966320,S,Block 4005,4091777,219100,-090.3340630,4,77596,53,-090.3340630,G5040,L,U,189
,0,291892152341000,+38.6537493,1000,0,29,1000,210701005857928,BK,+38.6537493,S,Block 1000,2286797,215234,-090.4816315,1,94553,0,-090.4816315,G5040,L,U,189
,0,291892155003031,+38.6675538,3031,0,29,3031,210701005861204,BK,+38.6675538,S,Block 3031,2621007,215500,-090.3650671,3,40777,0,-090.3650671,G5040,L,U,189
,171,291892112021010,+38.7770754,1010,0,29,1010,210701005861951,BK,+38.7770754,S,Block 1010,564129,211202,-090.3235030,1,183746,90,-090.3235030,G5040,L,U,189
,158,291892178062018,+38.6035986,2018,0,29,2018,210701005857116,BK,+38.6035986,S,Block 2018,3336910,217806,-090.5782782,2,284261,147,-090.5782782,G5040,L,U,189
,111,291892177023010,+38.5996761,3010,0,29,3010,210701005856785,BK,+38.5996761,S,Block 3010,706624,217702,-090.4948625,3,85731,37,-090.4948625,G5040,L,U,189
,33,291892214241001,+38.5215950,1001,0,29,1001,210701005861552,BK,+38.5215950,S,Block 1001,1120788,221424,-090.4643832,1,78837,12,-090.4643832,G5040,L,U,189
,743,291892215023006,+38.5085331,3006,0,29,3006,210701005852431,BK,+38.5085331,S,Block 3006,2048956,221502,-090.6414890,3,383141,394,-090.6414890,G5040,L,U,189
,305,291892152361008,+38.6573454,1008,0,29,1008,210701005865220,BK,+38.6552943,S,Block 1008,1871070,215236,-090.5208576,1,296638,125,-090.5220130,G5040,L,U,189
,3,291892149022004,+38.6977574,2004,0,29,2004,210701005853049,BK,+38.6977574,S,Block 2004,1039651,214902,-090.4050529,2,166833,1,-090.4050529,G5040,L,U,189
,103,291892163001016,+38.6438990,1016,0,29,1016,210701005854492,BK,+38.6438990,S,Block 1016,947820,216300,-090.3081111,1,67616,27,-090.3081111,G5040,L,U,189
,239,291892204452000,+38.4456675,2000,15951,29,2000,210701005855792,BK,+38.4458076,S,Block 2000,879001,220445,-090.3092186,2,382539,72,-090.3091593,G5040,B,U,189
,377,291892212021003,+38.5232051,1003,0,29,1003,210701005854150,BK,+38.5232051,S,Block 1003,2303077,221202,-090.3643155,1,219482,283,-090.3643155,G5040,L,U,189
,18,291892216211036,+38.5958443,1036,0,29,1036,210701005860201,BK,+38.5958443,S,Block 1036,1119629,221621,-090.6420861,1,200386,4,-090.6420861,G5040,L,U,189
,72,291892189011001,+38.6056590,1001,0,29,1001,210701005859936,BK,+38.6056590,S,Block 1001,753381,218901,-090.3564923,1,23408,25,-090.3564923,G5040,L,U,189
,1,291892157001004,+38.6802305,1004,0,29,1004,210701005864474,BK,+38.6802305,S,Block 1004,1867446,215700,-090.3491735,1,39575,0,-090.3491735,G5040,L,U,189
,237,291892173003011,+38.6140209,3011,0,29,3011,210701005863813,BK,+38.6140209,S,Block 3011,3148406,217300,-090.3475006,3,92501,132,-090.3475006,G5040,L,U,189
,547,291892201023008,+38.5335527,3008,0,29,3008,210701005854082,BK,+38.5335527,S,Block 3008,706239,220102,-090.3042241,3,393757,134,-090.3042241,G5040,L,U,189
,380,291892216294048,+38.6517640,4048,0,29,4048,210701005855958,BK,+38.6517640,S,Block 4048,3873561,221629,-090.6496770,4,1647296,126,-090.6496770,G5040,L,U,189
,60,291892158012019,+38.6598889,2019,0,29,2019,210701005857221,BK,+38.6598889,S,Block 2019,878702,215801,-090.3385759,2,20872,32,-090.3385759,G5040,L,U,189
,171,291892153021013,+38.6433260,1013,0,29,1013,210701005855657,BK,+38.6433260,S,Block 1013,2459737,215302,-090.4205219,1,484506,62,-090.4205219,G5040,L,U,189
,14,291892117004012,+38.7482042,4012,0,29,4012,210701005854742,BK,+38.7482042,S,Block 4012,2942234,211700,-090.2981831,4,42113,8,-090.2981831,G5040,L,U,189
,97,291892216314010,+38.6398942,4010,0,29,4010,210701005861228,BK,+38.6398942,S,Block 4010,1421928,221631,-090.5711175,4,138216,4,-090.5711175,G5040,L,U,189
,285,291892177021014,+38.6371133,1014,0,29,1014,210701005862971,BK,+38.6371133,S,Block 1014,1074941,217702,-090.4898441,1,275404,65,-090.4898441,G5040,L,U,189
,11,291892214261020,+38.5257654,1020,0,29,1020,210701005854663,BK,+38.5257654,S,Block 1020,2732631,221426,-090.4846060,1,71708,2,-090.4846060,G5040,L,U,189
,0,291892179411015,+38.5882619,1015,0,29,1015,210701005859637,BK,+38.5882619,S,Block 1015,2483447,217941,-090.5183704,1,86179,0,-090.5183704,G5040,L,U,189
,489,291892109122018,+38.8284726,2018,0,29,2018,210701005853133,BK,+38.8284726,S,Block 2018,707693,210912,-090.2622740,2,3176893,206,-090.2622740,G5040,L,U,189
,98,291892156002013,+38.6821170,2013,0,29,2013,210701005859002,BK,+38.6821170,S,Block 2013,570763,215600,-090.3919291,2,306248,45,-090.3919291,G5040,L,U,189
,147,291892194005011,+38.5648762,5011,0,29,5011,210701005854586,BK,+38.5648762,S,Block 5011,1101014,219400,-090.3645675,5,125638,66,-090.3645675,G5040,L,U,189
,164,291892152012029,+38.6518564,2029,0,29,2029,210701005857931,BK,+38.6518564,S,Block 2029,2286800,215201,-090.4765470,2,434530,60,-090.4765470,G5040,L,U,189
,66,291892216272006,+38.6422196,2006,0,29,2006,210701005853111,BK,+38.6422196,S,Block 2006,3331941,221627,-090.6162746,2,172544,22,-090.6162746,G5040,L,U,189
,507,291892177013000,+38.6147751,3000,0,29,3000,210701005854795,BK,+38.6147751,S,Block 3000,2151905,217701,-090.4585581,3,1500174,182,-090.4585581,G5040,L,U,189
,415,291892176002006,+38.6065618,2006,0,29,2006,210701005865355,BK,+38.6081933,S,Block 2006,1075108,217600,-090.4311306,2,288366,138,-090.4297968,G5040,L,U,189
,380,291892216294048,+38.6517640,4048,0,29,4048,210701005855958,BK,+38.6517640,S,Block 4048,3873561,221629,-090.6496770,4,1647296,126,-090.6496770,G5040,L,U,189
,684,291892109212002,+38.8367560,2002,0,29,2002,210701005858397,BK,+38.8394465,S,Block 2002,1062376,210921,-090.3317278,2,527450,240,-090.3284815,G5040,L,U,189
,408,291892179413014,+38.5704963,3014,0,29,3014,210701005864390,BK,+38.5704963,S,Block 3014,563789,217941,-090.5084114,3,193122,164,-090.5084114,G5040,L,U,189
,25,291892177012004,+38.6204767,2004,0,29,2004,210701005857165,BK,+38.6204767,S,Block 2004,3337590,217701,-090.4455136,2,85109,11,-090.4455136,G5040,L,U,189
,45,291892192002006,+38.5934296,2006,0,29,2006,210701005854028,BK,+38.5934296,S,Block 2006,708488,219200,-090.3483657,2,56829,14,-090.3483657,G5040,L,U,189
,142,291892166002006,+38.6351230,2006,0,29,2006,210701005864064,BK,+38.6372585,S,Block 2006,1465431,216600,-090.3512955,2,289494,48,-090.3499745,G5040,L,U,189
,126,291892108064001,+38.7916258,4001,0,29,4001,210701005865652,BK,+38.7916258,S,Block 4001,2619768,210806,-090.2602387,4,106847,46,-090.2602387,G5040,L,U,189
,116,291892152312002,+38.6791020,2002,0,29,2002,210701005864194,BK,+38.6791020,S,Block 2002,797429,215231,-090.5051223,2,57796,48,-090.5051223,G5040,L,U,189
,633,291892178062025,+38.5966926,2025,0,29,2025,210701005863542,BK,+38.5966926,S,Block 2025,3868443,217806,-090.5784482,2,863114,276,-090.5784482,G5040,L,U,189
,168,291892153024021,+38.6349606,4021,0,29,4021,210701005854812,BK,+38.6349606,S,Block 4021,570054,215302,-090.4248442,4,418353,70,-090.4248442,G5040,L,U,189
,185,291892159014009,+38.6701417,4009,0,29,4009,210701005857214,BK,+38.6701417,S,Block 4009,3337595,215901,-090.3296562,4,117653,93,-090.3296562,G5040,L,U,189
,22,291892158011005,+38.6670815,1005,0,29,1005,210701005864582,BK,+38.6670815,S,Block 1005,3329524,215801,-090.3466022,1,38348,10,-090.3466022,G5040,L,U,189
,403,291892177024012,+38.6043251,4012,0,29,4012,210701005855685,BK,+38.6043251,S,Block 4012,1230849,217702,-090.4996283,4,365666,156,-090.4996283,G5040,L,U,189
,66,291892154001000,+38.6578035,1000,0,29,1000,210701005862980,BK,+38.6578035,S,Block 1000,1075096,215400,-090.3995148,1,464106,22,-090.3995148,G5040,L,U,189
,57,291892154005004,+38.6444474,5004,0,29,5004,210701005858365,BK,+38.6444474,S,Block 5004,3335621,215400,-090.3753918,5,281581,25,-090.3753918,G5040,L,U,189
,219,291892113341003,+38.8234598,1003,539,29,1003,210701005866136,BK,+38.8231116,S,Block 1003,1336165,211334,-090.3578623,1,300383,38,-090.3584296,G5040,B,U,189
,32,291892143003006,+38.6997244,3006,0,29,3006,210701005866426,BK,+38.6997244,S,Block 3006,1867993,214300,-090.3351530,3,209371,0,-090.3351530,G5040,L,U,189
,46,291892163002005,+38.6413592,2005,0,29,2005,210701005865554,BK,+38.6413592,S,Block 2005,2687849,216300,-090.3061664,2,23281,16,-090.3061664,G5040,L,U,189
,22,291892192001017,+38.5942329,1017,0,29,1017,210701005853987,BK,+38.5942329,S,Block 1017,3333722,219200,-090.3578365,1,30279,8,-090.3578365,G5040,L,U,189
,39,291892162023004,+38.6479463,3004,0,29,3004,210701005866279,BK,+38.6479463,S,Block 3004,2620376,216202,-090.3185328,3,29729,21,-090.3185328,G5040,L,U,189
