,Unnamed: 0,County,total_popE,total_popM,whiteE,whiteM,blackE,blackM,native_americanE,native_americanM,asianE,asianM,pacific_islanderE,pacific_islanderM,other_raceE,other_raceM,two_or_moreE,two_or_moreM,med_incE,med_incM,hispanicE,hispanicM,poverty_incomeE,poverty_incomeM,poverty_totalE,poverty_totalM,number_of_schools,schools_per_capita,schools_per_10000,considered_low_income,poverty_rate,State
1519,14578,Blount County,59077,,53941,683,729,196,227,157,100,96,117,96,1859,546,2104,434,57440,3308,5721,,8277,964,58399,114,5,8.46353064644447e-05,0.846353064644447,51228.0,14.173187897053031,Tennessee
1520,14583,Polk County,493378,,393717,1660,35994,1140,1057,254,24325,798,93,79,11630,1501,26562,2408,78827,1322,43942,,50072,2868,484508,378,1,2.026843515519541e-06,0.0202684351551954,51228.0,10.334607478101496,Tennessee
1521,14585,Roane County,14027,,13529,205,12,12,15,17,74,14,0,20,22,39,375,199,41299,3315,159,112.0,2931,554,13907,28,3,0.0002138732444571,2.1387324445711844,51228.0,21.07571726468685,Tennessee
1522,14587,Anderson County,204592,,159828,785,30574,796,423,203,2044,237,36,39,2832,656,8855,1143,62347,2220,8570,,28770,2318,201569,212,2,9.775553296316572e-06,0.0977555329631657,51228.0,14.273028094597882,Tennessee
1523,14589,Tipton County,61116,,46532,422,11312,282,108,70,341,73,0,32,560,250,2263,432,70674,3129,1796,,6509,967,60263,173,1,1.6362327377446167e-05,0.1636232737744616,51228.0,10.80098899822445,Tennessee
1524,14593,Greene County,13672,,9781,84,3478,125,96,70,1,2,0,22,52,58,264,129,50000,7358,178,,1824,422,9922,209,3,0.0002194265652428,2.1942656524283204,51228.0,18.383390445474703,Tennessee
1525,14600,Madison County,68020,,62497,453,1141,189,227,51,688,89,0,31,609,181,2858,496,68869,2781,1695,,5961,743,62575,85,7,0.0001029109085563,1.0291090855630698,51228.0,9.526168597682782,Tennessee
1526,14603,Cheatham County,41184,,37902,356,789,151,102,69,219,59,15,24,713,315,1444,268,77014,3681,1580,,3802,800,40697,109,2,4.856254856254856e-05,0.4856254856254856,51228.0,9.342211956655282,Tennessee
1527,14604,Benton County,8709,,8169,89,104,49,4,5,5,11,16,18,60,31,351,91,58620,4193,516,,1217,246,8590,48,1,0.0001148237455505,1.1482374555057986,51228.0,14.167636786961582,Tennessee
1528,14608,Maury County,102002,,82838,600,11082,609,329,212,890,144,8,13,744,435,6111,845,71500,3394,6747,,8938,1042,100691,249,7,6.862610537048293e-05,0.6862610537048293,51228.0,8.876662263757435,Tennessee
1529,14611,Weakley County,32946,,28807,195,2593,161,130,86,390,74,18,29,196,110,812,221,47769,2693,988,,5796,679,30653,79,1,3.0352698354883748e-05,0.3035269835488375,51228.0,18.90842658141128,Tennessee
1530,14616,Wilson County,149096,,124995,829,10464,441,193,178,2810,229,0,32,3357,836,7277,894,89462,2780,7519,,12172,1715,146817,406,4,2.6828352202607717e-05,0.2682835220260772,51228.0,8.290593051213415,Tennessee
1531,14617,Lewis County,82663,,70154,622,516,105,754,195,934,241,170,47,2230,487,7905,672,67247,2762,9220,,10018,1099,81586,175,2,2.419462153563263e-05,0.2419462153563263,51228.0,12.27906748706886,Tennessee
1532,14627,Carter County,26671,,25518,254,112,56,30,44,30,59,0,23,40,51,941,273,47004,3958,265,181.0,6195,790,25941,70,2,7.498781448014697e-05,0.7498781448014697,51228.0,23.881114837515906,Tennessee
1533,14630,Campbell County,93122,,85964,502,2454,269,39,29,912,94,16,26,645,254,3092,458,71979,3523,2116,,10536,1093,90031,171,1,1.0738600975064968e-05,0.1073860097506496,51228.0,11.702635758794193,Tennessee
1534,14641,Marion County,7508,,4474,117,2234,164,49,52,108,134,0,20,451,121,192,116,48836,7714,622,,916,302,7397,23,1,0.0001331912626531,1.3319126265316994,51228.0,12.38339867513857,Tennessee
1535,14659,Hardin County,26824,,25027,214,909,153,73,56,23,30,0,25,21,36,771,286,46902,3137,705,,5095,842,26290,92,2,7.456009543692216e-05,0.7456009543692216,51228.0,19.379992392544693,Tennessee
1536,14666,Hardeman County,25519,,13918,104,10135,381,145,203,99,86,5,12,116,83,1101,324,43566,3299,507,,3515,601,21855,440,1,3.918648849876562e-05,0.3918648849876562,51228.0,16.083276138183482,Tennessee
1537,14668,Loudon County,55507,,49891,596,773,166,75,84,550,45,0,32,730,306,3488,573,75008,4501,5307,,6519,1464,55140,74,1,1.801574576179581e-05,0.1801574576179581,51228.0,11.822633297062024,Tennessee
1538,14674,Henry County,15731,,14354,117,374,65,1,2,84,11,0,19,218,114,700,109,58294,4742,580,,2534,526,15606,52,3,0.000190706248808,1.907062488080859,51228.0,16.237344611047032,Tennessee
1539,14680,Bledsoe County,14816,,13226,129,845,296,45,40,20,24,0,21,69,68,611,328,51783,7564,448,,3549,677,13646,64,1,6.749460043196545e-05,0.6749460043196545,51228.0,26.00762128096145,Tennessee
1540,14708,Crockett County,13955,,10419,241,1544,158,88,80,65,6,8,9,535,232,1296,273,59136,6216,1610,,2147,419,13737,5,1,7.165890361877464e-05,0.7165890361877464,51228.0,15.629322268326415,Tennessee
1541,14709,Franklin County,70980,,64245,319,875,188,59,32,1337,173,8,15,1227,386,3229,367,70383,2141,3263,,8360,834,69880,142,3,4.22654268808115e-05,0.4226542688081149,51228.0,11.963365769891242,Tennessee
1542,14715,Claiborne County,32092,,30497,82,272,94,19,20,317,87,0,29,17,24,970,143,42406,3215,482,,5621,845,30657,145,2,6.23208276205908e-05,0.623208276205908,51228.0,18.335127377108,Tennessee
1543,14723,Grundy County,12351,,11893,75,104,51,14,14,56,14,0,16,86,66,198,75,80701,2848,218,,724,126,12182,19,2,0.0001619302080803,1.6193020808031735,51228.0,5.943194877688393,Tennessee
1544,14734,Humphreys County,19032,,17358,201,237,94,34,34,146,27,0,21,356,239,901,139,54185,3035,517,,2233,562,18536,136,1,5.2543085329970576e-05,0.5254308532997057,51228.0,12.046827794561931,Tennessee
1545,14746,Putnam County,57347,,54480,409,504,208,4,7,431,142,31,45,259,229,1638,416,75725,6839,737,,6229,1270,56910,90,4,6.97508152126528e-05,0.697508152126528,51228.0,10.945352310665964,Tennessee
1546,14760,Jefferson County,12273,,11437,76,37,29,140,79,49,19,0,17,75,53,535,95,73875,9063,366,,609,157,12047,47,1,8.147967082212988e-05,0.8147967082212988,51228.0,5.05520046484602,Tennessee
1547,14791,Lincoln County,5203,,4058,167,25,26,129,80,20,13,0,18,348,120,623,162,62250,4106,1655,,602,189,5124,12,2,0.0003843936190659,3.843936190659235,51228.0,11.74863387978142,Tennessee
1548,14793,Sevier County,21667,,20128,143,117,57,192,90,95,43,42,21,387,182,706,192,66972,4729,1224,,2501,452,21303,62,3,0.0001384594083167,1.3845940831679513,51228.0,11.74013049805192,Tennessee
1549,14808,Robertson County,2207,,2163,36,7,6,0,12,0,12,0,12,4,9,33,33,53798,9430,39,46.0,450,128,2047,95,4,0.0018124150430448,18.124150430448573,51228.0,21.983390327308257,Tennessee
1550,14816,Cumberland County,61552,,58492,341,574,173,101,71,165,99,516,314,189,117,1515,268,56002,2777,1982,,7697,866,60910,101,1,1.6246425786327007e-05,0.16246425786327,51228.0,12.636677064521423,Tennessee
1551,14822,Coffee County,43056,,26766,646,12375,94,96,60,330,112,0,30,755,358,2734,673,48398,3187,5297,,8063,1193,40233,245,1,2.3225566703827577e-05,0.2322556670382757,51228.0,20.040762558099072,Tennessee
1552,14829,Scott County,5128,,4342,287,0,16,0,16,27,46,3,7,484,262,272,143,53365,11107,1082,130.0,379,185,4983,56,1,0.000195007800312,1.9500780031201248,51228.0,7.605859923740718,Tennessee
1553,14838,Rhea County,33031,,29883,437,568,186,33,42,312,260,0,29,770,282,1465,407,55568,2205,1818,,5055,818,32184,177,1,3.0274590536163e-05,0.30274590536163,51228.0,15.706562266964951,Tennessee
1554,14841,Giles County,30317,,25589,320,2772,391,77,76,32,40,0,29,381,258,1466,444,56877,4773,1001,,3970,571,29359,126,1,3.2984794009961406e-05,0.329847940099614,51228.0,13.52225893252495,Tennessee
1555,14854,Brazos County,234548,,164847,1450,25596,549,1049,502,13811,436,218,73,7926,1088,21101,1282,57562,1987,61695,,52720,2808,216892,312,12,5.116223544860753e-05,0.5116223544860753,58428.0,24.307028382789593,Texas
1556,14855,Harris County,34914,,27027,337,5432,192,24,25,233,94,3,5,894,345,1301,209,85936,6546,1551,,2588,651,34405,12,182,0.0052128086154551,52.128086154551184,58428.0,7.5221624763842465,Texas
1557,14856,Tarrant County,2113854,,1178474,7352,364924,3319,11409,1561,122753,1619,4291,419,179652,6817,252351,9010,78872,795,630175,,229643,8775,2083760,1027,63,2.980338282587161e-05,0.2980338282587161,58428.0,11.02060697969056,Texas
1558,14857,El Paso County,863832,,428762,6409,27772,1216,6066,790,10820,702,1379,207,131477,4745,257556,7229,55417,1064,716538,,165778,6430,849872,667,29,3.3571342575871236e-05,0.3357134257587124,58428.0,19.50623152662989,Texas
1559,14858,Cameron County,421854,,264726,5500,2887,726,1066,224,2977,202,215,178,28225,2758,121758,4909,47435,1616,379591,,106182,4646,418955,306,10,2.3704883680135785e-05,0.2370488368013578,58428.0,25.34448807151126,Texas
1560,14859,Denton County,914870,,591538,3803,95197,1863,5580,1280,90293,1088,869,212,34453,2453,96940,4035,104180,1355,180694,,66977,3887,903074,473,29,3.16984926820204e-05,0.3169849268202039,58428.0,7.416557225653711,Texas
1561,14860,Galveston County,350801,,238656,2746,43035,1127,1149,286,11781,452,628,415,13503,1593,42049,3128,83913,2331,90909,,37987,2197,344758,214,11,3.135680913110282e-05,0.3135680913110282,58428.0,11.018453523921128,Texas
1562,14861,Travis County,1289054,,813829,7591,107055,2081,9987,1771,92880,1820,635,170,111755,6190,152913,6104,92731,1102,429581,,142451,6186,1262697,732,73,5.6630676449551374e-05,0.5663067644955138,58428.0,11.281487165963014,Texas
1563,14862,Dallas County,6472,,3405,70,2856,119,0,18,4,8,37,49,18,21,152,86,40085,9399,82,60.0,723,256,6071,19,131,0.0202410383189122,202.41038318912237,58428.0,11.909075934771868,Texas
1564,14870,Johnson County,153360,,121054,670,11355,629,287,148,9441,412,80,50,2864,597,8279,854,72977,2901,9082,,24647,1515,145970,266,10,6.520605112154408e-05,0.6520605112154407,58428.0,16.88497636500651,Texas
1565,14873,Taylor County,19979,,19119,86,45,40,30,18,63,33,20,15,124,80,578,83,61360,2157,489,,1742,234,19737,34,4,0.0002002102207317,2.0021022073176833,58428.0,8.826062724831536,Texas
1566,14874,Bexar County,2014059,,1150364,10649,153125,2525,17789,1777,62102,1240,2674,487,176609,6691,451396,9903,67275,775,1229072,,299972,8962,1977132,1452,75,3.723823383525507e-05,0.3723823383525507,58428.0,15.172077534529812,Texas
1567,14875,Fort Bend County,832607,,340686,4574,169120,2446,2695,856,178091,1998,392,146,49175,3212,92448,5247,109987,2899,209110,,57188,4889,825704,904,46,5.524815429128028e-05,0.5524815429128027,58428.0,6.925968627982909,Texas
1568,14884,Colorado County,20582,,13966,770,2491,231,85,72,70,72,0,28,2684,771,1286,482,63352,5177,6463,,1490,367,19995,240,1,4.8586143231950245e-05,0.4858614323195024,58428.0,7.451862965741435,Texas
1569,14885,Montgomery County,856399,,650218,2072,78309,1384,1420,585,67279,1046,312,187,15619,1823,43242,2393,107441,1366,48524,,52365,3151,835381,469,23,2.685664042111212e-05,0.2685664042111212,58428.0,6.268397294168769,Texas
1570,14893,Cache County,134428,,117401,755,925,179,486,224,2699,336,534,137,4487,715,7896,820,72719,2016,14770,,17695,1472,130636,130,1,7.438926414139912e-06,0.0743892641413991,58428.0,13.545270828868,Texas
1571,14894,DeWitt County,19826,,12035,464,1548,176,163,166,78,97,0,23,4571,603,1431,389,61100,4804,7210,,2959,554,17896,70,1,5.043881771411278e-05,0.5043881771411278,58428.0,16.53442109968708,Texas
1572,14898,Collin County,1079153,,646170,3333,112804,1601,4716,752,183217,1463,732,330,34729,2533,96785,3253,113255,1316,168844,,67718,4347,1071135,486,62,5.745246503507843e-05,0.5745246503507844,58428.0,6.322078916289731,Texas
1573,14904,Nueces County,353245,,224557,4192,13086,499,980,226,7750,355,266,129,15965,1498,90641,4382,64027,1446,229173,,59784,3499,345480,278,13,3.680165324349955e-05,0.3680165324349955,58428.0,17.30461965960403,Texas
1574,14906,Brazoria County,374600,,218834,3024,57108,776,1920,719,26591,657,61,63,20719,1967,49367,2958,91972,3041,119553,,27271,2423,362047,398,15,4.00427122263748e-05,0.400427122263748,58428.0,7.532447444668786,Texas
1575,14912,Angelina County,86608,,61095,1346,10924,737,775,424,828,133,0,35,2408,713,10578,1556,57055,2484,19893,,13536,1677,84075,248,3,3.463883244042121e-05,0.3463883244042121,58428.0,16.09991079393399,Texas
1576,14932,McLennan County,261090,,177338,2210,36801,815,1282,506,4066,255,143,150,8415,1200,33045,2281,59781,1910,70710,,44851,2913,250840,325,9,3.447087211306446e-05,0.3447087211306445,58428.0,17.88032211768458,Texas
1577,14940,Randall County,141489,,113385,1553,4669,489,970,534,2642,375,387,305,4662,909,14774,1430,78038,2693,33883,,13072,1773,138573,233,5,3.5338436203521125e-05,0.3533843620352112,58428.0,9.433295086344382,Texas
1578,14945,Jefferson County,12273,,11437,76,37,29,140,79,49,19,0,17,75,53,535,95,73875,9063,366,,609,157,12047,47,7,0.0005703576957549,5.7035769575490916,58428.0,5.05520046484602,Texas
1579,14953,Hidalgo County,4160,,2887,221,7,14,28,28,0,13,0,13,361,137,877,215,53651,7389,2469,,939,235,4045,57,15,0.0036057692307692,36.05769230769231,58428.0,23.213844252163167,Texas
1580,14961,Somervell County,9337,,7622,260,182,58,28,56,50,78,0,21,446,373,1009,475,87899,29647,1682,,667,223,9160,5,1,0.0001071007818357,1.071007818357074,58428.0,7.281659388646289,Texas
1581,14972,Fayette County,119259,,73107,1119,29734,628,119,110,5571,385,163,185,4114,1280,6451,822,105910,2977,9219,,6226,954,118220,222,2,1.6770222792409796e-05,0.1677022279240979,58428.0,5.266452376924378,Texas
1582,14986,Deaf Smith County,18585,,11550,1194,266,98,95,52,86,93,0,23,1745,560,4843,1140,51942,3123,14010,,2899,860,18299,93,1,5.380683346785042e-05,0.5380683346785042,58428.0,15.84239575933111,Texas
1583,15001,Williamson County,617396,,417463,3995,41744,1311,2633,620,50370,1402,776,190,26254,2463,78156,3748,102851,1462,154605,,38840,2587,612543,432,21,3.401382581033891e-05,0.3401382581033891,58428.0,6.340779341205434,Texas
1584,15006,Washington County,4817,,4426,59,74,43,0,13,18,8,2,3,74,42,223,51,59087,5105,523,,446,98,4600,25,2,0.0004151961801951,4.151961801951423,58428.0,9.695652173913045,Texas
1585,15011,Hale County,14742,,5663,159,8373,277,42,64,9,17,0,20,11,15,644,311,35851,7915,25,25.0,3613,749,14448,70,1,6.78334011667345e-05,0.678334011667345,58428.0,25.00692137320044,Texas
1586,15023,Kendall County,132795,,97711,1669,10688,719,359,227,3957,461,0,29,7349,1703,12731,1637,106358,3259,27907,,6280,1513,132317,184,4,3.0121616024699725e-05,0.3012161602469972,58428.0,4.746177739821792,Texas
1587,15029,Gaines County,21523,,17011,967,390,311,103,90,185,140,0,28,958,450,2876,903,73299,10129,9174,,2708,790,21389,10,2,9.292384890582169e-05,0.9292384890582168,58428.0,12.660713450839218,Texas
1588,15030,Hays County,245351,,173667,2672,9511,911,1727,654,4151,357,297,175,11718,1888,44280,2960,79990,2985,98944,,30750,2444,237907,448,9,3.668214109581783e-05,0.3668214109581783,58428.0,12.925218677886738,Texas
1589,15039,Lavaca County,20379,,15746,395,1071,135,49,62,100,32,2,4,2021,420,1390,286,58530,4515,4067,,2035,388,19876,60,2,9.814024240639874e-05,0.9814024240639874,58428.0,10.23847856711612,Texas
1590,15042,Nolan County,14657,,10973,584,702,142,97,92,27,40,0,23,1112,313,1746,533,47437,3661,5777,,2230,405,14354,64,1,6.822678583611926e-05,0.6822678583611926,58428.0,15.535739166782776,Texas
1591,15043,Bastrop County,98435,,59508,2279,6251,478,989,527,682,166,0,35,16903,2611,14102,1958,80151,4882,40570,,11454,2110,95924,191,3,3.0476964494336364e-05,0.3047696449433636,58428.0,11.940703056586464,Texas
1592,15048,Milam County,25080,,18807,594,2687,252,47,39,89,72,39,67,1307,406,2104,560,56985,3374,6838,,3505,754,24558,26,2,7.974481658692185e-05,0.7974481658692185,58428.0,14.27233488069061,Texas
1593,15050,Caldwell County,12635,,11418,160,757,161,0,19,0,19,0,19,183,154,277,169,52488,3649,277,,2024,442,12512,7,3,0.0002374356944994,2.374356944994064,58428.0,16.176470588235293,Texas
1594,15052,Parker County,151188,,132194,999,2113,378,783,258,1280,158,83,55,2752,658,11983,1128,95721,3738,20648,,11791,1820,149019,345,3,1.984284467021192e-05,0.1984284467021192,58428.0,7.912413853267034,Texas
1595,15114,Cherokee County,19380,,17212,166,169,92,458,144,53,47,32,43,84,133,1372,168,53382,5723,627,,2615,434,19091,57,1,5.159958720330237e-05,0.5159958720330238,58428.0,13.69755382117228,Texas
1596,15155,Harrison County,69098,,46326,918,14215,360,281,163,421,111,0,35,2427,787,5428,1084,63427,3052,9597,,10946,1485,66994,408,1,1.4472198905901762e-05,0.1447219890590176,58428.0,16.338776606860318,Texas
1597,15156,Comal County,165201,,131280,1774,3795,407,528,247,2145,389,80,104,6389,1187,20984,1633,93744,2651,47275,,9998,1476,163887,234,11,6.658555335621456e-05,0.6658555335621456,58428.0,6.100544887635993,Texas
1598,15172,Hartley County,5369,,4021,224,396,182,46,45,14,19,0,21,194,121,698,209,78065,21076,1460,,270,164,3888,53,1,0.0001862544235425,1.8625442354255912,58428.0,6.944444444444445,Texas
1599,15173,Brewster County,9454,,7494,581,32,33,33,48,135,153,0,21,550,247,1210,457,47747,5240,4304,,1445,402,9233,21,2,0.0002115506663845,2.115506663845991,58428.0,15.650384490414815,Texas
1600,15178,Burnet County,49684,,40856,891,655,240,146,92,268,169,65,72,2821,762,4873,838,71482,5782,11300,,3806,707,48579,182,3,6.038161178649062e-05,0.6038161178649062,58428.0,7.834661067539472,Texas
1601,15179,Liberty County,1993,,1947,45,0,11,7,14,0,11,0,11,7,11,32,37,48047,9252,11,13.0,515,199,1966,3,1,0.0005017561465127,5.017561465127947,58428.0,26.19532044760936,Texas
1602,15181,Burleson County,17958,,13264,459,2171,72,116,110,132,85,0,23,533,255,1742,433,71745,4685,3880,,2205,585,17698,105,1,5.568548836173293e-05,0.5568548836173293,58428.0,12.45903491919991,Texas
1603,15186,Gregg County,124245,,79841,1349,24244,812,300,165,1402,220,74,101,2242,597,16142,1683,63811,2496,24391,,19907,2116,120323,170,11,8.853474988933157e-05,0.8853474988933157,58428.0,16.544634026744678,Texas
1604,15194,Webb County,267282,,143491,3994,1313,270,739,304,1394,75,0,35,15166,1699,105179,3985,59984,1866,255095,,56471,3638,264040,327,7,2.6189567572825703e-05,0.261895675728257,58428.0,21.38728980457506,Texas
1605,15200,Bell County,24248,,22897,95,469,92,49,52,28,34,0,23,48,49,757,118,33658,4253,329,,6153,866,23401,143,14,0.0005773672055427,5.773672055427252,58428.0,26.29374813042178,Texas
1606,15208,Coryell County,82927,,53170,710,11319,744,453,198,1761,198,626,80,2559,553,13039,1185,63281,2292,16252,,7092,1070,66828,427,1,1.205879870247326e-05,0.1205879870247326,58428.0,10.612318189980249,Texas
1607,15211,Wharton County,41614,,29464,955,5380,233,7,12,192,68,0,31,1797,568,4774,890,59712,4083,17892,,5998,1010,40955,131,2,4.806074878646609e-05,0.4806074878646609,58428.0,14.645342449029425,Texas
1608,15214,Kaufman County,149773,,98892,1712,22755,703,555,198,2277,247,76,69,6612,1140,18606,2156,84075,3457,37072,,14486,1492,148029,288,3,2.003031253964333e-05,0.2003031253964332,58428.0,9.785920326422524,Texas
1609,15223,Kerr County,52810,,41252,826,872,118,178,219,423,155,12,22,3848,842,6225,863,66713,4159,14874,,6395,911,51003,125,2,3.787161522438932e-05,0.3787161522438932,58428.0,12.538478128737529,Texas
1610,15252,Howard County,332011,,168563,1241,66568,1015,632,240,62582,1339,206,60,9222,1471,24238,2181,140971,2122,24823,,17671,1958,329123,939,2,6.023896798600046e-06,0.0602389679860004,58428.0,5.3691173208800365,Texas
