"GEOID","NAME","B01003_001E","B01003_001M","area_km2","pop_density"
"08065","Lake County, Colorado",7403,NA,993.445402219435,7.45184383908881
"08027","Custer County, Colorado",4885,NA,1915.96378874989,2.54963064995468
"12097","Osceola County, Florida",393745,NA,3900.30766696754,100.952292388291
"12119","Sumter County, Florida",131832,NA,1502.09827630497,87.7652295323145
"12107","Putnam County, Florida",73604,NA,2141.77106041789,34.365951319577
"13219","Oconee County, Georgia",41978,NA,482.628874240774,86.9778047698365
"13135","Gwinnett County, Georgia",957977,NA,1131.2818882374,846.806627031378
"13009","Baldwin County, Georgia",43778,NA,694.72045907631,63.0152738818237
"13001","Appling County, Georgia",18441,NA,1326.46192156669,13.9023968198192
"13271","Telfair County, Georgia",12619,NA,1150.06562078096,10.9724173751329
"13217","Newton County, Georgia",113298,NA,723.092017283025,156.685452600778
"13163","Jefferson County, Georgia",15591,NA,1371.99484286799,11.3637453384364
"13267","Tattnall County, Georgia",24309,NA,1264.487309549,19.2243922231772
"13317","Wilkes County, Georgia",9610,NA,1227.99886668173,7.82574012137966
"13319","Wilkinson County, Georgia",8852,NA,1170.50462761762,7.56255019513839
"13237","Putnam County, Georgia",22206,NA,933.899341337057,23.7777231625496
"13079","Crawford County, Georgia",12156,NA,845.676381331074,14.3742928954298
"16013","Blaine County, Idaho",24248,NA,6876.12989183088,3.52640226136618
"16023","Butte County, Idaho",2605,NA,5797.97612177525,0.449294709962067
"16025","Camas County, Idaho",1133,138,2794.02671179864,0.405507934199612
"17065","Hamilton County, Illinois",8008,NA,1129.04160037197,7.09274131029511
"18055","Greene County, Indiana",30900,NA,1413.73389781465,21.8570128705021
"18051","Gibson County, Indiana",33006,NA,1292.89841732418,25.5286877590199
"18027","Daviess County, Indiana",33337,NA,1131.64205806878,29.4589616586819
"19039","Clarke County, Iowa",9737,NA,1118.00007361869,8.7093017520864
"19001","Adair County, Iowa",7479,NA,1476.9730986878,5.06373474685805
"20027","Clay County, Kansas",8088,NA,1697.96434614046,4.76335090214607
"20171","Scott County, Kansas",5128,NA,1858.86931145418,2.75866623242514
"20047","Edwards County, Kansas",2849,NA,1611.12537903611,1.76832916734542
"21115","Johnson County, Kentucky",22631,NA,684.18988406365,33.0770748400815
"21175","Morgan County, Kentucky",13840,NA,994.060287052795,13.9226968225771
"21095","Harlan County, Kentucky",26589,NA,1212.59700379598,21.9273179108677
"21187","Owen County, Kentucky",11229,NA,917.487783221385,12.2388550619976
"21097","Harrison County, Kentucky",18803,NA,802.478131946496,23.4311680922586
"21197","Powell County, Kentucky",13089,NA,466.494769978676,28.0581923793022
"21069","Fleming County, Kentucky",15111,NA,909.962336946823,16.6061818016574
"21063","Elliott County, Kentucky",7378,NA,609.576407688369,12.10348679336
"21079","Garrard County, Kentucky",17175,NA,605.886233950312,28.346905801145
"22069","Natchitoches Parish, Louisiana",37478,NA,3365.7505280364,11.1351092981526
"22081","Red River Parish, Louisiana",7631,NA,1041.62721324384,7.32603747576402
"22001","Acadia Parish, Louisiana",57674,NA,1703.15319775277,33.8630723742867
"23007","Franklin County, Maine",29839,NA,4514.33610573778,6.60983127996922
"25015","Hampshire County, Massachusetts",153931,NA,1412.25351333274,108.996719460617
"26095","Luce County, Michigan",5442,NA,2401.22508497098,2.26634314044981
"27097","Morrison County, Minnesota",34023,NA,2987.60376044939,11.3880563582107
"27023","Chippewa County, Minnesota",12466,NA,1522.71291353118,8.18670406563461
"27139","Scott County, Minnesota",151347,NA,954.108633675936,158.626590996141
"27087","Mahnomen County, Minnesota",5389,NA,1509.69119533573,3.56960417908616
"28121","Rankin County, Mississippi",157185,NA,2087.8506244435,75.285558343953
"28083","Leflore County, Mississippi",27920,NA,1570.67480188466,17.77579927207
"29113","Lincoln County, Missouri",60172,NA,1658.93199319468,36.2715290601661
"29167","Polk County, Missouri",31877,NA,1663.85298522765,19.1585436231546
"29207","Stoddard County, Missouri",28656,NA,2146.74838027393,13.3485602054319
"30013","Cascade County, Montana",84423,NA,7022.88370219288,12.0211302906296
"30093","Silver Bow County, Montana",35306,NA,1861.06028118043,18.9709061855891
"30055","McCone County, Montana",1746,151,6946.51087417917,0.251349207051564
"30059","Meagher County, Montana",1948,NA,6202.12118390967,0.314086091231779
"30033","Garfield County, Montana",976,107,12558.2562582278,0.0777177961598415
"31071","Garfield County, Nebraska",1833,101,1479.97493306678,1.23853449071714
"31115","Loup County, Nebraska",629,79,1479.03325226632,0.425277794827254
"31075","Grant County, Nebraska",649,76,2028.69075755953,0.319910758986615
"36053","Madison County, New York",68020,NA,1712.85955943463,39.7113701618665
"36077","Otsego County, New York",59678,NA,2630.70831443106,22.6851451651364
"36051","Livingston County, New York",61980,NA,1658.30339715241,37.3755490740899
"37147","Pitt County, North Carolina",171196,NA,1697.79158415733,100.834520324808
"37085","Harnett County, North Carolina",134718,NA,1557.06224625015,86.5206258288259
"37079","Greene County, North Carolina",20407,NA,692.089319650868,29.4860784880982
"37125","Moore County, North Carolina",100759,NA,1827.81590450866,55.125354665893
"37023","Burke County, North Carolina",87799,NA,1331.79855083007,65.925135558435
"37021","Buncombe County, North Carolina",269449,NA,1709.26762661422,157.640030036568
"37093","Hoke County, North Carolina",52612,NA,1014.31554491951,51.8694604095563
"38073","Ransom County, North Dakota",5663,NA,2237.25593520223,2.53122582485768
"38007","Billings County, North Dakota",839,100,2986.13695441398,0.280965010248383
"39101","Marion County, Ohio",65366,NA,1046.82091078622,62.4423904093646
"40027","Cleveland County, Oklahoma",295060,NA,1444.89647444059,204.208401930136
"42071","Lancaster County, Pennsylvania",553202,NA,2547.97558241122,217.114325513469
"42043","Dauphin County, Pennsylvania",286108,NA,1445.5633820619,197.921449554088
"42067","Juniata County, Pennsylvania",23535,NA,1019.14384370861,23.0929128849539
"42027","Centre County, Pennsylvania",158665,NA,2879.17402960831,55.1078185508589
"42035","Clinton County, Pennsylvania",37860,NA,2327.61250865085,16.265593976355
"42063","Indiana County, Pennsylvania",83394,NA,2161.12327954861,38.5882660138751
"42099","Perry County, Pennsylvania",45941,NA,1438.86947130585,31.928538978804
"45077","Pickens County, South Carolina",131106,NA,1327.88334726677,98.7330703934653
"45041","Florence County, South Carolina",137015,NA,2083.12257701146,65.7738538826496
"45087","Union County, South Carolina",27158,NA,1335.18773366443,20.3402108297271
"46103","Pennington County, South Dakota",110386,NA,7212.41887909086,15.3049901635655
"46095","Mellette County, South Dakota",1989,201,3395.26101510058,0.585816522250816
"47035","Cumberland County, Tennessee",61552,NA,1773.69038967929,34.7027871144577
"47021","Cheatham County, Tennessee",41184,NA,795.549375406259,51.7679999169992
"47005","Benton County, Tennessee",15933,NA,1130.11457864696,14.0985704467912
"47041","DeKalb County, Tennessee",20209,NA,851.96271889403,23.7205215108874
"47129","Morgan County, Tennessee",21124,NA,1353.17756299831,15.6106638017219
"47185","White County, Tennessee",27420,NA,982.667590373542,27.9036372712535
"47151","Scott County, Tennessee",21917,NA,1380.75700928443,15.8731767085929
"47107","McMinn County, Tennessee",53532,NA,1119.37856292101,47.8229633595167
"47117","Marshall County, Tennessee",34567,NA,974.281661247609,35.4794731081518
"47003","Bedford County, Tennessee",50533,NA,1229.67521246305,41.0945910658652
"48373","Polk County, Texas",50536,NA,2873.85552257351,17.5847392476938
"48139","Ellis County, Texas",195509,NA,2465.35830351513,79.3024688221754
"48491","Williamson County, Texas",617396,NA,2931.5633645713,210.602986604823
"48213","Henderson County, Texas",82627,NA,2456.553989011,33.6353283378337
"48005","Angelina County, Texas",86608,NA,2239.75982707648,38.6684317456697
"48441","Taylor County, Texas",143029,NA,2380.63433551647,60.0802054587567
"48199","Hardin County, Texas",56576,NA,2324.38657695812,24.3401853034446
"48055","Caldwell County, Texas",46141,NA,1415.32912714064,32.6008976394189
"48063","Camp County, Texas",12543,NA,526.317236374027,23.8316344841998
"48395","Robertson County, Texas",16912,NA,2242.37754276623,7.54199490382742
"48223","Hopkins County, Texas",37008,NA,2053.19124309113,18.0246239236261
"48225","Houston County, Texas",22107,NA,3202.52495447992,6.90299070709041
"48341","Moore County, Texas",21284,NA,2355.72518028946,9.03500976178585
"48461","Upton County, Texas",3284,NA,3213.65136775506,1.02189056129448
"48387","Red River County, Texas",11627,NA,2738.08524439119,4.24639810751591
"48383","Reagan County, Texas",3308,NA,3046.01684175758,1.08600844048231
"48313","Madison County, Texas",13556,NA,1223.40145588147,11.0805818767257
"49051","Wasatch County, Utah",35009,NA,3127.85359187213,11.1926594297676
"49057","Weber County, Utah",262960,NA,1709.26210582623,153.844164159299
"49035","Salt Lake County, Utah",1180643,NA,2086.69570899222,565.795479864285
"51101","King William County, Virginia",17845,NA,740.500410301606,24.0985686864532
"51085","Hanover County, Virginia",110513,NA,1223.69311909666,90.3110414493311
"51003","Albemarle County, Virginia",112513,NA,1880.275664811,59.8385662834762
"51019","Bedford County, Virginia",79761,NA,2010.38220090832,39.6745454491007
"51067","Franklin County, Virginia",54838,NA,1843.01220952203,29.7545505757782
"51015","Augusta County, Virginia",77433,NA,2514.51794923022,30.794371550899
"51113","Madison County, Virginia",13828,NA,833.652809183116,16.587240932529
"51053","Dinwiddie County, Virginia",28057,NA,1313.73639600134,21.3566436047581
"51121","Montgomery County, Virginia",99373,NA,1008.27384492734,98.5575501139391
"51081","Greensville County, Virginia",11373,NA,768.608902100007,14.7968621869022
"53005","Benton County, Washington",207560,NA,4559.22607244598,45.5252704520191
"54085","Ritchie County, West Virginia",8507,NA,1174.9064719677,7.24057633775114
"54033","Harrison County, West Virginia",65862,NA,1078.83250861592,61.0493283007361
"54017","Doddridge County, West Virginia",7847,NA,830.280114087838,9.45102727002064
"54043","Lincoln County, West Virginia",20410,NA,1136.20145169641,17.9633637763151
"54001","Barbour County, West Virginia",15527,NA,888.029898792216,17.4847716514025
"54007","Braxton County, West Virginia",12505,NA,1336.99596394077,9.35305740425856
"55111","Sauk County, Wisconsin",65664,NA,2199.37939998509,29.8556947475479
"55107","Rusk County, Wisconsin",14179,NA,2410.34063718318,5.88257102803948
"72097","Mayagüez Municipio, Puerto Rico",72721,NA,199.17625224589,365.108787719449
"72031","Carolina Municipio, Puerto Rico",154126,NA,123.691884395135,1246.04779653645
"72113","Ponce Municipio, Puerto Rico",136542,NA,302.733009654267,451.031092235156
"72039","Ciales Municipio, Puerto Rico",16924,NA,172.728754895339,97.9802118660247
"72047","Corozal Municipio, Puerto Rico",34459,NA,110.290966982021,312.437191756759
"72037","Ceiba Municipio, Puerto Rico",11256,NA,75.1089911954676,149.862217836301
"72067","Hormigueros Municipio, Puerto Rico",15571,NA,29.3351880090694,530.795984507957
"21237","Wolfe County, Kentucky",6573,NA,576.966617677233,11.3923402127869
"48243","Jeff Davis County, Texas",1992,NA,5864.64906766354,0.339662267429346
"10003","New Castle County, Delaware",570567,NA,1126.16159402265,506.647538886434
"06005","Amador County, California",40577,NA,1569.50205988304,25.8534225836083
"06089","Shasta County, California",181852,NA,9964.96494682807,18.2491359448168
"04013","Maricopa County, Arizona",4430871,NA,23893.1473613791,185.445263153655
"12127","Volusia County, Florida",558520,NA,3279.09472619927,170.327497872368
"12101","Pasco County, Florida",569211,NA,1985.56792975292,286.674150740756
"12123","Taylor County, Florida",21421,NA,2728.34685832519,7.85127445751138
"12017","Citrus County, Florida",155173,NA,1710.33818893861,90.7265013455006
"12131","Walton County, Florida",76618,NA,2973.28672026765,25.7687896285707
"12031","Duval County, Florida",995708,NA,2195.00118470632,453.625267693521
"12053","Hernando County, Florida",196621,NA,1285.83630106672,152.912932880246
"12065","Jefferson County, Florida",14458,NA,1587.2623413002,9.10876521404568
